time,seconds_elapsed,accelZ,accelY,accelX,time,seconds_elapsed,gyroZ,gyroY,gyroX
1743715039886051300,5.01205126953125,-0.5865734884541481,-0.8264765426158904,-0.6774426769029349,1743715039886051300,5.01205126953125,-0.2680879235267639,-0.594968855381012,-0.3189725875854492
1743715039896014300,5.022014404296875,-0.7590660442311317,-1.3528852660298347,-0.312221636723727,1743715039896014300,5.022014404296875,-0.2046741396188736,-0.5811830759048462,-0.2784227430820465
1743715039905978400,5.031978271484375,-0.8618238233942538,-1.3625813151359558,0.054762102279067,1743715039905978400,5.031978271484375,-0.1360391527414322,-0.5474101901054382,-0.2439995259046554
1743715039915941400,5.04194140625,-0.8886754438322036,-0.8869476701915263,0.3149683781486004,1743715039915941400,5.04194140625,-0.08408734947443,-0.5154051780700684,-0.2233323454856872
1743715039925904400,5.051904296875,-0.668230173530057,-0.2826449752360582,0.4279038524549454,1743715039925904400,5.051904296875,-0.0533092021942138,-0.5145271420478821,-0.2244583219289779
1743715039935868200,5.0618681640625,-0.255136863650754,0.2989981441438198,0.4455786253552883,1743715039935868200,5.0618681640625,-0.0353334099054336,-0.5050219297409058,-0.2319345772266388
1743715039945831400,5.07183154296875,-0.0894820449393242,0.972960650780797,0.5532001380972564,1743715039945831400,5.07183154296875,-0.0220314543694257,-0.4773250222206116,-0.2322871685028076
1743715039955795200,5.081795166015625,-0.1005015246689319,1.6220920830219985,0.6635567018263041,1743715039955795200,5.081795166015625,-0.0221116263419389,-0.4468668103218078,-0.227824792265892
1743715039965758200,5.09175830078125,-0.1148819321990013,2.1328741982370616,0.7483031696110963,1743715039965758200,5.09175830078125,-0.0429066494107246,-0.4177038669586181,-0.235967680811882
1743715039975721500,5.101721435546875,-0.0838660316884517,2.434300446310639,0.7264300682380795,1743715039975721500,5.101721435546875,-0.0832823067903518,-0.3856559097766876,-0.2399171441793441
